SAMPLE,DESCRIP,NUMBER,TAKEOFF,KILOVOLT,CURRENT,BEAMSIZE,LINE,REL_LINE,Zn_WT_PCT,S_WT_PCT,Ga_WT_PCT,Ge_WT_PCT,Mn_WT_PCT,Co_WT_PCT,Fe_WT_PCT,As_WT_PCT,Se_WT_PCT,Cd_WT_PCT,Cu_WT_PCT,Ni_WT_PCT,Sb_WT_PCT,Ag_WT_PCT,Pb_WT_PCT,TOTAL,Zn_AT_PCT,S_AT_PCT,Ga_AT_PCT,Ge_AT_PCT,Mn_AT_PCT,Co_AT_PCT,Fe_AT_PCT,As_AT_PCT,Se_AT_PCT,Cd_AT_PCT,Cu_AT_PCT,Ni_AT_PCT,Sb_AT_PCT,Ag_AT_PCT,Pb_AT_PCT,FORMULA,BASIS,Zn_FORMULA,S_FORMULA,Ga_FORMULA,Ge_FORMULA,Mn_FORMULA,Co_FORMULA,Fe_FORMULA,As_FORMULA,Se_FORMULA,Cd_FORMULA,Cu_FORMULA,Ni_FORMULA,Sb_FORMULA,Ag_FORMULA,Pb_FORMULA,Zn_CDL99,S_CDL99,Ga_CDL99,Ge_CDL99,Mn_CDL99,Co_CDL99,Fe_CDL99,As_CDL99,Se_CDL99,Cd_CDL99,Cu_CDL99,Ni_CDL99,Sb_CDL99,Ag_CDL99,Pb_CDL99,DATETIME
C55STJ4_S1_I7,N/A,29,40,20,100,10,330,1,65.85,33.656,0.061,0.038,0.003,0.013,0.115,0.013,0.014,0.241,0.091,0.009,0.018,0.012,,100.134,48.781,50.829,0.043,0.026,0.003,0.011,0.099,0.008,0.008,0.104,0.069,0.007,0.007,0.005,,1,S,0.9597,1,0.0008,0.0005,0.0001,0.0002,0.002,0.0002,0.0002,0.002,0.0014,0.0001,0.0001,0.0001,,0.0287,0.0044,0.0076,0.01,0.0036,0.0103,0.0037,0.0085,0.0073,0.0184,0.0064,0.0105,0.011,0.0184,,11/8/2018
C55STJ4_S1_I7,N/A,29,40,20,100,10,331,2,65.297,33.284,0.064,0.057,0.002,0.015,0.109,0.008,0.019,0.247,0.129,-0.001,0.023,-0.003,,99.253,48.83,50.745,0.045,0.038,0.002,0.013,0.096,0.005,0.012,0.108,0.099,0,0.009,-0.002,,1,S,0.9623,1,0.0009,0.0008,0,0.0003,0.0019,0.0001,0.0002,0.0021,0.002,0,0.0002,0,,0.0287,0.0044,0.0076,0.01,0.0036,0.0103,0.0037,0.0085,0.0073,0.0184,0.0064,0.0106,0.011,0.0184,,11/8/2018
C55STJ4_S1_I7,N/A,29,40,20,100,10,332,3,65.686,33.23,0.026,0.009,0.002,0.019,0.143,0.009,0.016,0.553,0.015,0.013,0.013,0.005,,99.739,49.005,50.543,0.018,0.006,0.002,0.016,0.125,0.006,0.01,0.24,0.011,0.011,0.005,0.002,,1,S,0.9696,1,0.0004,0.0001,0,0.0003,0.0025,0.0001,0.0002,0.0047,0.0002,0.0002,0.0001,0,,0.0287,0.0044,0.0076,0.01,0.0036,0.0104,0.0037,0.0085,0.0073,0.0184,0.0064,0.0105,0.011,0.0185,,11/8/2018
C55STJ4_S1_I7,N/A,29,40,20,100,10,333,4,65.244,33.24,0.031,0.054,0.004,0.019,0.107,0.029,0.019,0.193,0.104,0.009,0.016,0.011,,99.082,48.862,50.752,0.022,0.037,0.004,0.016,0.094,0.019,0.012,0.084,0.08,0.008,0.006,0.005,,1,S,0.9628,1,0.0004,0.0007,0.0001,0.0003,0.0019,0.0004,0.0002,0.0017,0.0016,0.0002,0.0001,0.0001,,0.0287,0.0044,0.0076,0.01,0.0036,0.0103,0.0037,0.0085,0.0073,0.0184,0.0064,0.0105,0.0109,0.0184,,11/8/2018
C55STJ4_S1_I7,N/A,29,40,20,100,10,334,5,65.457,33.031,0.021,0.101,0.002,0.018,0.108,0.017,0.021,0.187,0.181,0.006,0.009,-0.007,,99.152,49.071,50.484,0.015,0.068,0.001,0.015,0.095,0.011,0.013,0.082,0.14,0.005,0.004,-0.003,,1,S,0.972,1,0.0003,0.0014,0,0.0003,0.0019,0.0002,0.0003,0.0016,0.0028,0.0001,0.0001,-0.0001,,0.0287,0.0044,0.0076,0.01,0.0036,0.0103,0.0037,0.0085,0.0073,0.0184,0.0064,0.0104,0.011,0.0184,,11/8/2018
C55STJ4_S1_I8,N/A,30,40,20,100,10,335,1,65.003,33.174,-0.002,0.007,-0.003,0.016,0.255,0.021,0.016,0.695,-0.023,0.001,0.018,0.004,,99.183,48.735,50.707,-0.001,0.005,-0.002,0.014,0.224,0.013,0.01,0.303,-0.017,0.001,0.007,0.002,,1,S,0.9611,1,0,0.0001,0,0.0003,0.0044,0.0003,0.0002,0.006,-0.0003,0,0.0001,0,,0.0287,0.0044,0.0076,0.01,0.0036,0.0104,0.0037,0.0085,0.0073,0.0184,0.0064,0.0105,0.011,0.0185,,11/8/2018
C55STJ4_S1_I8,N/A,30,40,20,100,10,336,2,65.954,33.245,0.002,0.01,0.001,0.022,0.282,0.011,0.007,0.574,0.003,0.008,0.007,-0.004,,100.122,49.05,50.407,0.002,0.007,0.001,0.018,0.245,0.007,0.004,0.248,0.002,0.007,0.003,-0.002,,1,S,0.9731,1,0,0.0001,0,0.0004,0.0049,0.0001,0.0001,0.0049,0,0.0001,0.0001,0,,0.0287,0.0044,0.0076,0.01,0.0036,0.0104,0.0037,0.0085,0.0073,0.0184,0.0064,0.0105,0.011,0.0184,,11/8/2018
C55STJ4_S1_I8,N/A,30,40,20,100,10,337,3,66.283,33.356,0.008,0.038,0,0.021,0.24,0.022,0.022,0.373,0.037,0.014,0.019,0.02,,100.451,49.112,50.388,0.005,0.025,0,0.017,0.208,0.014,0.013,0.161,0.028,0.011,0.007,0.009,,1,S,0.9747,1,0.0001,0.0005,0,0.0003,0.0041,0.0003,0.0003,0.0032,0.0006,0.0002,0.0001,0.0002,,0.0287,0.0044,0.0076,0.01,0.0036,0.0104,0.0037,0.0085,0.0073,0.0184,0.0064,0.0105,0.011,0.0184,,11/8/2018
C55STJ4_S1_I8,N/A,30,40,20,100,10,338,4,65.491,33.274,0.006,0.01,0.003,0.013,0.311,0.011,0.013,0.779,-0.005,0.01,0.022,0.005,,99.944,48.794,50.542,0.004,0.007,0.003,0.011,0.271,0.007,0.008,0.338,-0.003,0.008,0.009,0.002,,1,S,0.9654,1,0.0001,0.0001,0,0.0002,0.0054,0.0001,0.0002,0.0067,-0.0001,0.0002,0.0002,0,,0.0287,0.0044,0.0076,0.01,0.0036,0.0104,0.0037,0.0085,0.0073,0.0184,0.0064,0.0105,0.011,0.0185,,11/8/2018
C55STJ4_S1_I8,N/A,30,40,20,100,10,339,5,65.921,33.561,0.002,0.028,0.005,0.017,0.288,0.013,0.012,0.608,0.013,0.001,0.012,-0.002,,100.48,48.785,50.635,0.002,0.019,0.004,0.014,0.25,0.008,0.008,0.261,0.01,0.001,0.005,-0.001,,1,S,0.9635,1,0,0.0004,0.0001,0.0003,0.0049,0.0002,0.0002,0.0052,0.0002,0,0.0001,0,,0.0287,0.0044,0.0076,0.01,0.0036,0.0104,0.0037,0.0085,0.0073,0.0184,0.0064,0.0105,0.011,0.0184,,11/8/2018
C55STJ4_S1_I8,N/A,30,40,20,100,10,340,6,65.533,33.098,-0.006,-0.007,0.002,0.029,0.238,0.022,0.017,0.779,-0.021,0.005,0.015,0.015,,99.717,48.98,50.432,-0.004,-0.005,0.002,0.024,0.208,0.014,0.01,0.339,-0.016,0.004,0.006,0.007,,1,S,0.9712,1,-0.0001,-0.0001,0,0.0005,0.0041,0.0003,0.0002,0.0067,-0.0003,0.0001,0.0001,0.0001,,0.0287,0.0044,0.0076,0.01,0.0036,0.0104,0.0037,0.0085,0.0073,0.0184,0.0064,0.0105,0.011,0.0185,,11/8/2018
C55STJ4_S1_I10,N/A,31,40,20,100,10,341,1,65.978,33.209,0.015,0.044,-0.001,0.018,0.22,0.013,0.01,0.29,0.082,0.003,0.019,0.003,,99.906,49.126,50.412,0.01,0.029,0,0.015,0.192,0.008,0.006,0.126,0.063,0.003,0.008,0.002,,1,S,0.9745,1,0.0002,0.0006,0,0.0003,0.0038,0.0002,0.0001,0.0025,0.0012,0.0001,0.0002,0,,0.0287,0.0044,0.0076,0.01,0.0036,0.0103,0.0037,0.0085,0.0073,0.0184,0.0064,0.0105,0.0109,0.0184,,11/8/2018
C55STJ4_S1_I10,N/A,31,40,20,100,10,342,2,66.039,33.249,0.018,0.052,0,0.001,0.206,0.006,0.006,0.176,0.085,0.005,0.008,-0.017,,99.833,49.162,50.463,0.013,0.035,0,0.001,0.179,0.004,0.004,0.076,0.065,0.004,0.003,-0.008,,1,S,0.9742,1,0.0002,0.0007,0,0,0.0036,0.0001,0.0001,0.0015,0.0013,0.0001,0.0001,-0.0002,,0.0287,0.0044,0.0076,0.01,0.0036,0.0103,0.0037,0.0085,0.0073,0.0184,0.0064,0.0104,0.0109,0.0184,,11/8/2018
C55STJ4_S1_I10,N/A,31,40,20,100,10,343,3,65.442,33.009,0.006,0.055,-0.003,0.022,0.21,0.022,0.021,0.21,0.085,0.017,0.006,-0.002,,99.099,49.084,50.475,0.004,0.037,-0.003,0.018,0.184,0.014,0.013,0.091,0.065,0.014,0.002,-0.001,,1,S,0.9724,1,0.0001,0.0007,-0.0001,0.0004,0.0036,0.0003,0.0003,0.0018,0.0013,0.0003,0,0,,0.0286,0.0044,0.0076,0.01,0.0036,0.0103,0.0037,0.0085,0.0073,0.0184,0.0064,0.0104,0.0109,0.0184,,11/8/2018
C55STJ4_S1_I10,N/A,31,40,20,100,10,344,4,66.23,33.191,0.018,0.054,0.001,0.023,0.232,0.008,0.012,0.23,0.084,0.02,0.011,0.01,,100.124,49.23,50.298,0.013,0.036,0.001,0.019,0.202,0.005,0.007,0.099,0.064,0.017,0.005,0.004,,1,S,0.9788,1,0.0003,0.0007,0,0.0004,0.004,0.0001,0.0001,0.002,0.0013,0.0003,0.0001,0.0001,,0.0287,0.0044,0.0076,0.01,0.0036,0.0103,0.0037,0.0085,0.0073,0.0184,0.0064,0.0104,0.0109,0.0184,,11/8/2018
C55STJ4_S1_I10,N/A,31,40,20,100,10,345,5,66.459,33.177,0.03,0.058,0.001,0.012,0.23,0.006,0.006,0.225,0.088,0.009,0.011,0.012,,100.323,49.333,50.208,0.021,0.039,0.001,0.01,0.2,0.004,0.004,0.097,0.067,0.007,0.004,0.005,,1,S,0.9826,1,0.0004,0.0008,0,0.0002,0.004,0.0001,0.0001,0.0019,0.0013,0.0001,0.0001,0.0001,,0.0287,0.0044,0.0076,0.01,0.0036,0.0103,0.0037,0.0085,0.0073,0.0184,0.0064,0.0104,0.0109,0.0184,,11/8/2018
C55STJ4_S1_I10,N/A,31,40,20,100,10,346,6,66.167,33.184,0.027,0.04,0.001,0.02,0.22,0.009,0.009,0.173,0.079,0.018,0.011,0,,99.958,49.236,50.343,0.019,0.027,0.001,0.016,0.192,0.006,0.006,0.075,0.061,0.015,0.004,0,,1,S,0.978,1,0.0004,0.0005,0,0.0003,0.0038,0.0001,0.0001,0.0015,0.0012,0.0003,0.0001,0,,0.0286,0.0044,0.0076,0.01,0.0036,0.0103,0.0037,0.0085,0.0073,0.0184,0.0064,0.0104,0.0109,0.0184,,11/8/2018
C55STJ4_S1_I10,N/A,31,40,20,100,10,347,7,65.839,32.282,0.01,0.038,-0.004,0.066,0.215,0.097,0.098,0.24,0.065,0.057,0.001,0.003,,99.009,49.706,49.688,0.007,0.026,-0.004,0.056,0.19,0.064,0.061,0.106,0.051,0.048,0.001,0.002,,1,S,1.0004,1,0.0001,0.0005,-0.0001,0.0011,0.0038,0.0013,0.0012,0.0021,0.001,0.001,0,0,,0.0287,0.0044,0.0076,0.01,0.0036,0.0103,0.0037,0.0086,0.0074,0.0184,0.0064,0.0104,0.011,0.0184,,11/8/2018
C55STJ4_S1_I10,N/A,31,40,20,100,10,348,8,66.017,33.544,0.016,0.028,0.003,0.008,0.274,0.007,0.009,0.349,0.032,0.007,0.012,0.016,,100.322,48.883,50.638,0.011,0.019,0.002,0.006,0.238,0.005,0.005,0.15,0.024,0.005,0.005,0.007,,1,S,0.9653,1,0.0002,0.0004,0,0.0001,0.0047,0.0001,0.0001,0.003,0.0005,0.0001,0.0001,0.0001,,0.0286,0.0044,0.0076,0.01,0.0036,0.0103,0.0037,0.0085,0.0073,0.0184,0.0064,0.0105,0.0109,0.0184,,11/8/2018
C55STJ4_S1_I10,N/A,31,40,20,100,10,349,9,65.883,33.27,0.015,0.013,-0.001,0.011,0.282,0.003,0.005,0.317,0.018,0.004,0.018,0.015,,99.855,49.052,50.501,0.011,0.009,-0.001,0.009,0.246,0.002,0.003,0.137,0.014,0.004,0.007,0.007,,1,S,0.9713,1,0.0002,0.0002,0,0.0002,0.0049,0,0.0001,0.0027,0.0003,0.0001,0.0001,0.0001,,0.0286,0.0044,0.0076,0.01,0.0036,0.0103,0.0037,0.0085,0.0073,0.0184,0.0064,0.0105,0.0109,0.0184,,11/8/2018
C55STJ4_S1_I10,N/A,31,40,20,100,10,350,10,65.489,33.226,0.026,0.045,0.002,0.008,0.259,-0.001,0.005,0.254,0.078,0.012,0.015,0.014,,99.431,48.921,50.601,0.018,0.03,0.002,0.006,0.226,-0.001,0.003,0.11,0.06,0.01,0.006,0.007,,1,S,0.9668,1,0.0004,0.0006,0,0.0001,0.0045,0,0.0001,0.0022,0.0012,0.0002,0.0001,0.0001,,0.0286,0.0044,0.0076,0.01,0.0036,0.0103,0.0037,0.0085,0.0073,0.0184,0.0064,0.0105,0.0109,0.0184,,11/8/2018
C55STJ4_S1_I17,N/A,33,40,20,100,10,352,1,66.508,33.151,0.04,0.009,0.003,0.017,0.184,0.004,0,0.264,0.023,0.012,0.016,-0.01,,100.22,49.422,50.222,0.028,0.006,0.003,0.014,0.16,0.003,0,0.114,0.017,0.01,0.006,-0.005,,1,S,0.9841,1,0.0006,0.0001,0.0001,0.0003,0.0032,0.0001,0,0.0023,0.0003,0.0002,0.0001,-0.0001,,0.0286,0.0044,0.0076,0.01,0.0036,0.0103,0.0037,0.0085,0.0074,0.0184,0.0064,0.0104,0.0109,0.0184,,11/8/2018
C55STJ4_S1_I17,N/A,33,40,20,100,10,353,2,66.467,33.114,0.03,0.003,0.002,0.013,0.154,0.014,0.009,0.193,0.019,0.009,0.007,0.005,,100.037,49.465,50.241,0.021,0.002,0.002,0.011,0.134,0.009,0.006,0.084,0.014,0.008,0.003,0.002,,1,S,0.9846,1,0.0004,0,0,0.0002,0.0027,0.0002,0.0001,0.0017,0.0003,0.0002,0.0001,0,,0.0286,0.0044,0.0076,0.01,0.0036,0.0103,0.0037,0.0085,0.0073,0.0184,0.0064,0.0104,0.0109,0.0184,,11/8/2018
C55STJ4_S1_I17,N/A,33,40,20,100,10,354,3,65.248,32.895,0.024,0,0.001,0.01,0.203,0.006,0.006,0.787,-0.002,0.011,0.009,-0.008,,99.188,49.036,50.401,0.017,0,0.001,0.008,0.179,0.004,0.004,0.344,-0.002,0.009,0.003,-0.004,,1,S,0.9729,1,0.0003,0,0,0.0002,0.0035,0.0001,0.0001,0.0068,0,0.0002,0.0001,-0.0001,,0.0287,0.0044,0.0076,0.01,0.0036,0.0104,0.0037,0.0085,0.0073,0.0184,0.0064,0.0105,0.011,0.0184,,11/8/2018
C55STJ4_S1_I17,N/A,33,40,20,100,10,355,4,67.438,33.442,0.068,0.016,0,0.014,0.147,0.008,0.014,0.214,0.035,-0.002,0.011,0.008,,101.411,49.562,50.107,0.047,0.01,0,0.011,0.126,0.005,0.008,0.091,0.026,-0.002,0.004,0.004,,1,S,0.9891,1,0.0009,0.0002,0,0.0002,0.0025,0.0001,0.0002,0.0018,0.0005,0,0.0001,0.0001,,0.0286,0.0044,0.0076,0.01,0.0036,0.0103,0.0037,0.0085,0.0073,0.0184,0.0064,0.0106,0.0109,0.0184,,11/8/2018
C55STJ4_S1_I18,N/A,34,40,20,100,10,356,1,65.635,33.137,-0.003,0.003,0.003,0.001,0.085,0.001,-0.001,0.659,-0.015,-0.005,0.02,0.018,,99.537,49.098,50.537,-0.002,0.002,0.002,0.001,0.074,0.001,-0.001,0.287,-0.011,-0.005,0.008,0.008,,1,S,0.9715,1,-0.0001,0,0,0,0.0015,0,0,0.0057,-0.0002,-0.0001,0.0002,0.0002,,0.0287,0.0044,0.0076,0.01,0.0036,0.0104,0.0037,0.0085,0.0074,0.0184,0.0064,0.0106,0.011,0.0184,,11/8/2018
C55STJ4_S1_I18,N/A,34,40,20,100,10,357,2,65.793,33.208,0.031,0.014,0.003,0.005,0.188,0.001,0.008,0.214,0.023,-0.005,0.03,-0.002,,99.513,49.124,50.55,0.022,0.009,0.003,0.004,0.164,0.001,0.005,0.093,0.018,-0.004,0.012,-0.001,,1,S,0.9718,1,0.0004,0.0002,0.0001,0.0001,0.0033,0,0.0001,0.0018,0.0004,-0.0001,0.0002,0,,0.0286,0.0044,0.0076,0.01,0.0036,0.0103,0.0037,0.0085,0.0073,0.0184,0.0064,0.0106,0.0109,0.0184,,11/8/2018
C55STJ4_S1_I18,N/A,34,40,20,100,10,358,3,65.716,33.326,0.04,0.013,0.005,0.02,0.242,0.007,0.011,0.268,0.025,-0.002,0.027,0.016,,99.713,48.955,50.614,0.028,0.008,0.004,0.016,0.211,0.004,0.007,0.116,0.019,-0.002,0.011,0.007,,1,S,0.9672,1,0.0006,0.0002,0.0001,0.0003,0.0042,0.0001,0.0001,0.0023,0.0004,0,0.0002,0.0001,,0.0286,0.0044,0.0076,0.01,0.0036,0.0103,0.0037,0.0085,0.0073,0.0184,0.0064,0.0106,0.0109,0.0184,,11/8/2018
C55STJ4_S1_I18,N/A,34,40,20,100,10,359,4,66.505,33.579,0.006,0.008,0.004,0.011,0.259,0.013,0,0.355,-0.008,-0.003,0.017,0.01,,100.755,49.075,50.516,0.004,0.005,0.004,0.009,0.224,0.008,0,0.153,-0.006,-0.003,0.007,0.004,,1,S,0.9715,1,0.0001,0.0001,0.0001,0.0002,0.0044,0.0002,0,0.003,-0.0001,-0.0001,0.0001,0.0001,,0.0286,0.0044,0.0076,0.01,0.0036,0.0103,0.0037,0.0085,0.0073,0.0184,0.0064,0.0106,0.0109,0.0184,,11/8/2018
C55STJ4_S1_I21,N/A,35,40,20,100,10,360,1,66.209,34.097,0.02,0.012,-0.001,0.004,0.176,0.022,0.009,0.236,0.008,0.004,0.015,0.009,,100.82,48.628,51.056,0.014,0.008,-0.001,0.003,0.152,0.014,0.006,0.101,0.006,0.003,0.006,0.004,,1,S,0.9524,1,0.0003,0.0002,0,0.0001,0.003,0.0003,0.0001,0.002,0.0001,0.0001,0.0001,0.0001,,0.0286,0.0044,0.0076,0.01,0.0036,0.0103,0.0037,0.0085,0.0073,0.0184,0.0064,0.0104,0.0109,0.0184,,11/8/2018
C55STJ4_S1_I21,N/A,35,40,20,100,10,361,2,66.319,34.242,0.055,0.022,0.002,0.026,0.186,0.006,0.017,0.17,0.04,0.008,0.023,0.015,,101.132,48.535,51.09,0.038,0.015,0.002,0.021,0.159,0.004,0.011,0.072,0.03,0.007,0.009,0.007,,1,S,0.95,1,0.0007,0.0003,0,0.0004,0.0031,0.0001,0.0002,0.0014,0.0006,0.0001,0.0002,0.0001,,0.0286,0.0044,0.0076,0.01,0.0036,0.0103,0.0037,0.0085,0.0073,0.0184,0.0064,0.0104,0.0109,0.0184,,11/8/2018
C55STJ4_S1_I21,N/A,35,40,20,100,10,362,3,66.508,33.523,0.028,0.002,0,0.01,0.172,0.025,0.018,0.224,0.008,0.004,0.018,0.013,,100.553,49.159,50.517,0.02,0.002,0,0.008,0.149,0.016,0.011,0.096,0.006,0.003,0.007,0.006,,1,S,0.9731,1,0.0004,0,0,0.0002,0.0029,0.0003,0.0002,0.0019,0.0001,0.0001,0.0001,0.0001,,0.0286,0.0044,0.0076,0.01,0.0036,0.0103,0.0037,0.0085,0.0073,0.0184,0.0064,0.0104,0.0109,0.0184,,11/8/2018
C55STJ4_S1_I21,N/A,35,40,20,100,10,363,4,65.251,33.322,0.002,0.009,-0.001,0.013,0.297,0.017,0.013,0.641,-0.012,0.011,0.016,0.012,,99.591,48.706,50.709,0.001,0.006,-0.001,0.011,0.26,0.011,0.008,0.278,-0.009,0.009,0.007,0.005,,1,S,0.9605,1,0,0.0001,0,0.0002,0.0051,0.0002,0.0002,0.0055,-0.0002,0.0002,0.0001,0.0001,,0.0286,0.0044,0.0076,0.01,0.0036,0.0104,0.0037,0.0085,0.0073,0.0184,0.0064,0.0105,0.0109,0.0184,,11/8/2018
C22MAH2_S1_I22_PostAPS_Line1,N/A,25,40,20,100,0,221,1,66.021,32.833,0.054,0.064,-0.001,0.023,0.103,0,0.002,0.128,0.124,0.002,0.015,0.004,0.017,99.39,49.478,50.166,0.038,0.044,-0.001,0.019,0.09,0,0.001,0.056,0.096,0.001,0.006,0.002,0.004005,1,S,0.9863,1,0.0008,0.0009,0,0.0004,0.0018,0,0,0.0011,0.0019,0,0.0001,0,0.0001,0.0218,0.0033,0.0063,0.0084,0.0034,0.0103,0.0034,0.006,0.0053,0.0147,0.0046,0.0093,0.0096,0.0147,0.0185,5/21/2019
C22MAH2_S1_I22_PostAPS_Line1,N/A,25,40,20,100,0,222,2,66.398,32.882,0.049,0.074,0.002,0.022,0.102,0.001,-0.001,0.135,0.134,0.005,-0.003,0.001,0.008,99.809,49.581,50.059,0.034,0.05,0.002,0.018,0.089,0.001,-0.001,0.059,0.103,0.004,-0.001,0,0.001939,1,S,0.9905,1,0.0007,0.001,0,0.0004,0.0018,0,0,0.0012,0.0021,0.0001,0,0,0,0.0218,0.0033,0.0063,0.0084,0.0034,0.0103,0.0034,0.006,0.0053,0.0147,0.0046,0.0093,0.0096,0.0147,0.0185,5/21/2019
C22MAH2_S1_I22_PostAPS_Line1,N/A,25,40,20,100,0,223,3,66.715,33.035,0.063,0.052,-0.002,0.017,0.111,0,-0.001,0.154,0.108,0.006,0.006,-0.011,-0.022,100.232,49.597,50.07,0.044,0.035,-0.002,0.014,0.097,0,0,0.066,0.082,0.005,0.003,-0.005,-0.00505,1,S,0.9906,1,0.0009,0.0007,0,0.0003,0.0019,0,0,0.0013,0.0016,0.0001,0.0001,-0.0001,-0.0001,0.0218,0.0033,0.0063,0.0084,0.0034,0.0103,0.0034,0.006,0.0053,0.0147,0.0046,0.0093,0.0096,0.0147,0.0185,5/21/2019
C22MAH2_S1_I22_PostAPS_Line1,N/A,25,40,20,100,0,224,4,66.422,33.01,0.004,0.004,0.002,0.022,0.143,-0.005,0.003,0.735,-0.006,0.005,0.014,0.014,0.01,100.377,49.433,50.086,0.003,0.002,0.002,0.018,0.125,-0.003,0.002,0.318,-0.004,0.004,0.006,0.007,0.002289,1,S,0.987,1,0.0001,0,0,0.0004,0.0025,-0.0001,0,0.0064,-0.0001,0.0001,0.0001,0.0001,0,0.0218,0.0033,0.0063,0.0084,0.0034,0.0104,0.0035,0.006,0.0053,0.0147,0.0046,0.0094,0.0097,0.0147,0.0185,5/21/2019
C22MAH2_S1_I22_PostAPS_Line1,in_hole,25,40,20,100,0,225,5,64.215,35.559,-0.016,0.001,-0.002,-0.008,0.137,0.024,0.02,0.925,-0.023,-0.025,0.074,0.102,0.138,101.122,46.697,52.719,-0.011,0.001,-0.002,-0.007,0.117,0.016,0.012,0.391,-0.017,-0.02,0.029,0.045,0.031584,1,S,0.8858,1,-0.0002,0,0,-0.0001,0.0022,0.0003,0.0002,0.0074,-0.0003,-0.0004,0.0005,0.0009,0.0006,0.0218,0.0033,0.0063,0.0084,0.0034,0.0105,0.0035,0.0059,0.0052,0.0147,0.0047,0.0096,0.0097,0.0147,0.0184,5/21/2019
C22MAH2_S1_I22_PostAPS_Line1,N/A,25,40,20,100,0,227,7,65.991,32.779,-0.002,-0.001,0.001,0.014,0.151,-0.001,-0.007,0.748,-0.011,0.006,0.011,-0.001,0.001,99.678,49.454,50.081,-0.002,-0.001,0.001,0.012,0.133,-0.001,-0.005,0.326,-0.008,0.005,0.004,-0.001,0.000214,1,S,0.9875,1,0,0,0,0.0002,0.0027,0,-0.0001,0.0065,-0.0002,0.0001,0.0001,0,0,0.0218,0.0033,0.0063,0.0084,0.0034,0.0104,0.0035,0.006,0.0053,0.0147,0.0046,0.0094,0.0097,0.0147,0.0185,5/21/2019
C22MAH2_S1_I22_PostAPS_Line1,N/A,25,40,20,100,0,228,8,66.093,32.714,-0.002,0,0.003,0.01,0.148,-0.001,-0.002,0.761,-0.01,0.019,0.013,0.004,0,99.748,49.533,49.984,-0.002,0,0.002,0.009,0.13,-0.001,-0.001,0.332,-0.008,0.016,0.005,0.002,-0.0001,1,S,0.991,1,0,0,0,0.0002,0.0026,0,0,0.0066,-0.0002,0.0003,0.0001,0,0,0.0218,0.0033,0.0063,0.0084,0.0034,0.0104,0.0035,0.006,0.0053,0.0147,0.0046,0.0094,0.0097,0.0147,0.0185,5/21/2019
C22MAH2_S1_I22_PostAPS_Line1,N/A,25,40,20,100,0,229,9,65.784,33.138,-0.006,0.005,-0.001,0.018,0.145,-0.004,-0.006,0.763,-0.009,0.011,0.008,0.002,-0.017,99.831,49.104,50.429,-0.004,0.004,-0.001,0.015,0.127,-0.002,-0.004,0.331,-0.007,0.009,0.003,0.001,-0.00403,1,S,0.9737,1,-0.0001,0.0001,0,0.0003,0.0025,-0.0001,-0.0001,0.0066,-0.0001,0.0002,0.0001,0,-0.0001,0.0218,0.0033,0.0063,0.0084,0.0034,0.0104,0.0035,0.006,0.0053,0.0147,0.0046,0.0094,0.0096,0.0147,0.0185,5/21/2019
C22MAH2_S1_I22_PostAPS_Line1,N/A,25,40,20,100,0,230,10,65.83,32.711,0.004,0.007,0.002,0.016,0.15,-0.004,-0.008,0.742,-0.011,0.012,0.018,0.011,-0.016,99.465,49.436,50.082,0.003,0.005,0.002,0.013,0.132,-0.002,-0.005,0.324,-0.009,0.01,0.007,0.005,-0.0039,1,S,0.9871,1,0.0001,0.0001,0,0.0003,0.0026,-0.0001,-0.0001,0.0065,-0.0002,0.0002,0.0001,0.0001,-0.0001,0.0218,0.0033,0.0063,0.0084,0.0034,0.0104,0.0035,0.006,0.0053,0.0147,0.0046,0.0094,0.0096,0.0147,0.0185,5/21/2019
C22MAH2_S1_I22_PostAPS_Line1,N/A,25,40,20,100,0,231,11,65.399,32.643,0.002,0.008,0.002,0.028,0.15,-0.007,0,0.741,-0.01,0.007,0.009,0.012,-0.037,98.947,49.325,50.193,0.002,0.005,0.002,0.023,0.132,-0.005,0,0.325,-0.008,0.006,0.004,0.005,-0.00887,1,S,0.9827,1,0,0.0001,0,0.0005,0.0026,-0.0001,0,0.0065,-0.0002,0.0001,0.0001,0.0001,-0.0002,0.0218,0.0033,0.0063,0.0084,0.0034,0.0104,0.0035,0.006,0.0053,0.0147,0.0046,0.0094,0.0096,0.0147,0.0185,5/21/2019
C22MAH2_S1_I22_PostAPS_Line1,N/A,25,40,20,100,0,232,12,65.488,32.636,-0.002,0.001,0.004,0.019,0.152,-0.004,0,0.765,-0.011,0.003,0.002,0.006,0.001,99.06,49.364,50.153,-0.001,0,0.004,0.016,0.134,-0.003,0,0.335,-0.008,0.002,0.001,0.003,0.000309,1,S,0.9843,1,0,0,0.0001,0.0003,0.0027,-0.0001,0,0.0067,-0.0002,0,0,0.0001,0,0.0218,0.0033,0.0063,0.0084,0.0034,0.0104,0.0035,0.006,0.0053,0.0147,0.0046,0.0094,0.0096,0.0147,0.0185,5/21/2019
